,id,ad_creative_body,Typology 1,Typology 2,Typology 3,Typology 4
462,id528952957709264,POLL: Do you support American offshore drilling?,,,,
463,id580120919220277,"Approximately 840,000 American jobs are supported by offshore drilling and exploration.",CB,,,
464,id2684266911659106,POLL: Do you support increasing access to America's vast offshore energy resources?,,,,
465,id555883984966118,Expanding offshore drilling operations could generate up to $60 billion for the economy!,CA,,,
466,id2454343921495565,NEW POLL: Pipelines are an essential part of American infrastructure that we all depend on for affordable energy supplies. Do you support America's pipelines?,PA,,,
467,id460148888239281,NATIONWIDE POLL: Do you support America's pipelines?,,,,
468,id1463398993817752,NATIONWIDE POLL: Pipelines are an essential part of American infrastructure that we all depend on for affordable energy supplies. Do you support America's pipelines?,PA,,,
469,id2489958047923394,NATIONAL POLL: Do you support America's pipelines?,,,,
470,id717204519179070,"We are committed to doing our part to protect the environment through our carbon offset program. Together, we are championing Hawaiʻi’s energy future with our island community in mind.

#TexacoInHawaii #TexacoWithTechron #Hoala",,,,
471,id2104860709646111,"Together we offset emissions and improve the environment of our communities. 🌿

For every gallon of gas you pump at Island Energy Services Texaco stations in Hawaiʻi, the Hoʻāla Program offsets your tailpipe emissions by up to 30% through investments in certified carbon reduction projects and local environmental initiatives. 

Want to learn more? Click below!",GA,,,
472,id398982754814060,"Together we offset emissions and improve the environment of our communities. 🌱

For every gallon of gas you pump at Island Energy Services Texaco branded stations in Hawaiʻi, the Hoʻāla Program offsets your tailpipe emissions by up to 30% through investments in certified carbon reduction projects and local environmental initiatives. 🤙",GA,,,
473,id394335051746054,"Celebrate Arbor Day by planting a tree! 🌱

The Mālama Learning Center is hosting an awesome Arbor Day Giveaway on Saturday, November 7 from 10 a.m. to noon. 🌳 November marks the beginning of the rainy season in Hawai‘i, which is the perfect time to plant a tree! We are happy to be one of the free tree pickup locations. Visit our Kamokila Station at 484 Kamokila Blvd., Kapolei to pick up your plant. 💚

One plant per family, while supplies last. For more info, please email info@malamalearningcenter.org or visit arbordayhawaii.org.",GA,,,
474,id273197647260667,"Meet Gina & Greg DelaCruz, the owners and operators of Mililani Texaco. 🤩 Their site offers safety checks and features an auto service bay to help with vehicle repairs. Stop in at Mililani Texaco today for all your auto needs! 🤙

#TexacoInHawaii #TexacoWithTechron #Mililani #AlohaFriday",,,,
475,id405089570649950,"Mahalo for your support @chadowens2! 🤙
.
.
#Repost: Did you know that when you fuel up ⛽️ with @texacoinhawaii you’re supporting Hoʻāla?

“Hoʻāla is the only offset emissions fuel program in Hawaiʻi thanks to the partnership between Island Energy and GreenPrint. Hoʻāla is Island Energy’s commitment to improving the environment.”
“For every gallon of gas you pump at Island Energy Services Texaco branded stations in Hawaiʻi, the Hoʻāla Program offsets your tailpipe emissions by up to 30% through investments in certified carbon reduction projects and local environmental initiatives.”

I support this initiative because I care about our environment here in Hawai’i and I want our beauty here to remain beautiful. So from now on, go put gas at @texacoinhawaii

Mahalo for your support!! 🤙🏽🤙🏽",GA,,,
476,id1010050752750275,"Hoʻāla means to rise up and make new. 🍃

Island Energy is committed to doing our part to protect the environment through this new carbon offset program. Together, we are championing Hawaiʻi’s energy future with our island community in mind.

#TexacoInHawaii #TexacoWithTechron #Hoala #Green #HawaiiLife",GA,,,
477,id678447686104133,Infórmate más sobre como el utilizar la tecnología de perforación eléctrica está reduciendo las emisiones.,,,,
478,id1232772537095538,"We recently conducted an air study to monitor our emissions during drilling, fracking, and production. Learn how we are using our findings to help further improve our operations 🏔️",,,,
479,id581426846071101,"At Noble Energy, our purpose is Energizing the World, Bettering People's Lives.® We believe that responsible energy production is one way we contribute to bettering lives, and we also invest in organizations and projects that improve the communities where we live and work. Learn more about our social investments here: https://bit.ly/2Zs2dZF #nblenergy",CA,,,
480,id279112843162379,"We are committed to advancing technology that helps reduce our environmental footprint. In Colorado, we use tankless production facilities that substantially reduce our emissions and footprint. Learn more in our 2019 Sustainability Report. https://bit.ly/2Zs2dZF",GA,,,
481,id218073219501278,"Vivimos y trabajamos aquí en el Condado Weld, y devolvemos a nuestros vecinos porque el cuidar es uno de nuestros valores fundamentales.",CA,,,
482,id526894321330624,"Como su vecino en el Condado Weld, continuamos buscando mejores formas de producir la energía que Colorado necesita mientras protegemos la salud y la seguridad.",GA,,,
483,id1547565702079482,Estamos protegiendo la salud y la seguridad en el condado de Weld a través de operaciones modernas y de alta tecnología.,GA,,,
484,id183614912924085,"We live and work here in Weld County, and we give back to our neighbors because caring is one of our core values.",CA,,,
485,id198012811575141,"We live and work here in Weld County, and we give back to our neighbors because caring is one of our core values.
From volunteering to investing in Weld County nonprofits and schools, we will continue to listen and work together with our community to improve as we go.",CA,,,
486,id205514877310029,"We are protecting health and safety in Weld County through modern, high-tech operations.",GA,PA,,
487,id487804895242070,"As your neighbor in Weld County, we continue to find better ways to produce the energy Colorado needs. We are protecting health and safety by reducing our footprint, greenhouse gas emissions and truck traffic through the first comprehensive energy development plan approved by the State of Colorado.",GA,,,
488,id582657755923753,"We are protecting health and safety in Weld County through modern, high-tech operations. See how we’re reducing emissions, creating less dust and using less equipment.",GA,PA,,
489,id2535319233408405,"As your neighbor in Weld County, we continue to find better ways to produce the energy Colorado needs while protecting health and safety.",SA,GA,,
490,id906792666525205,Energy Citizens is here to help support our nation’s natural gas and oil workforce. Sign up today to stay up-to-date on issues that impact the natural gas and oil industry!,,,,
491,id214814866686134,Join thousands of other natural gas and oil workers and sign up to stay informed through Energy Citizens!,,,,
492,id2648642142068155,Stand with America's Energy Innovators! Add your name to support research leading to innovative energy breakthroughs!,GA,,,
493,id272485894041015,"Start putting together your plan for how you will vote in this election! Use the campaign tool to find candidates running in your area, election information, and your voting information.",,,,
494,id1281063258918849,Are you registered to vote? Use the campaign tool to confirm your voting information is up to date!,,,,
495,id268458784507164,Access to natural gas and oil means reliable energy Americans can count on to heat and cool their homes and power everyday life.,PA,,,
496,id1302406253439633,"Under a natural gas and oil leasing and development ban, U.S. GDP would decline by a cumulative $700 billion through 2030 and nearly 1 million industry jobs would be lost by 2022. #EnergyConversations",CA,CB,,
497,id341241907165635,"A nationwide ban on natural gas and oil leasing and development could reverse progress toward U.S. energy security, threaten America’s economic growth and cut nearly a million jobs. #EnergyConversations",PA,CA,CB,
498,id3247983911994143,Natural gas is increasingly the go-to fuel because it generates less greenhouse gas emissions and has the flexibility to backup intermittent renewable sources. #EnergyConversations,GC,PA,,
499,id373962460419022,"Natural gas and oil companies are preparing for future growth and innovation by investing in a resilient workforce of scientists, engineers, skilled laborers and other increasingly sought-after careers. But some lawmakers are trying to stop this progress. #EnergyConversations",CB,GC,,
500,id3296335997070599,"Natural gas provides reliable, cleaner and affordable fuel to generate electricity. In fact, it’s the primary reason the U.S. has reduced carbon dioxide emissions more than any other nation since 2000. #EnergyConversations",GC,PA,SA,
501,id648429065860948,"Americans don’t have to choose between environmental progress and affordable, reliable American energy – and the solid jobs that come with developing our nations resources. #EnergyConversations",PA,GC,CB,
502,id1479593695716171,Every vote counts. Make sure yours is included Tuesday November 3rd.,,,,
503,id702791400336059,"From candidates to energy ballot initiatives, do you know what to expect on your ballot Tuesday November 3rd?",,,,
504,id696335914329066,"You work in energy, so you know safety is critical. As a voter, it’s no different. Learn about your state’s Vote-by-Mail policy.",,,,
505,id1061448000943111,"We are here to help energy workers like you, especially when it comes to making sure your voice is heard and your vote counted. Join us to learn more!",,,,
506,id265284458171466,"Voting isn’t just about choosing your elected officials, it can also be about choosing our energy future. Join us and learn more about what’s on your ballot at https://bit.ly/37ddoep!",,,,
507,id758481468034185,"With the days ticking down, it’s critical that all ballots, including those sent by mail this year, are counted! If you’re mailing in your ballot, make sure your ballot is returned correctly. Learn more about your state’s specific deadlines at https://bit.ly/3nYC5kHI!",,,,
508,id467786704185939,"Do you work in energy? Do you know your voting options for Tuesday November 3rd? Don’t sweat it, we’ve got your back.",,,,
509,id662073004512574,"If you work in energy, you know how important information can be to your job. So why should voting be any different? Let us help you understand your ballot and your voting options.",,,,
510,id369543200854540,"If you work in natural gas and oil, you know New Mexican families and businesses depend on each and every person in the supply chain for access to reliable energy. Your vote is no different. New Mexicans and Americans alike are counting on you to cast your vote Tuesday November 3rd.",PA,,,
511,id464046151238935,"If you work in natural gas and oil, you know Ohioan families and businesses depend on each and every person in the supply chain for access to reliable energy. Your vote is no different. Ohioans and Americans alike are counting on you to cast your vote Tuesday November 3rd.",PA,,,
512,id702700227015112,"Safety comes first. As a member of Ohio’s energy sector, you know on-site precautions but what about voting safety? Many states are offering safe alternatives to in-person voting on November 3rd. Join us and learn your options.",,,,
513,id2752312971705109,"As a voter and member of Ohio’s energy sector, you have a significant role in the direction of U.S. energy policy by electing the leaders responsible for developing and overseeing the rules and regulations which impact our industry. We’re here to help with tools and information about the upcoming election.",,,,
514,id3169999356444112,"Safety comes first. As a member of New Mexico’s energy sector, you know on-site precautions but what about voting safety? Many states are offering safe alternatives to in-person voting on November 3rd. Join us and learn your options.",,,,
515,id4501959756542259,"The countdown is on. You’ve made your plan to vote in person, but have you learned what will be on the ballot? Don’t sweat it, we’ve got your back! Learn more at https://bit.ly/31bhjV5!",,,,
516,id349719016283327,"With the days ticking down, it’s critical that all ballots, including those sent by mail this year, are counted! If you’re mailing in your ballot, make sure your ballot is returned correctly. Learn more about your state’s specific deadlines at https://bit.ly/2H9zP9D!",,,,
517,id851912525346570,Have you decided to vote early or in person on November 3rd? Make sure you have everything you need before you head to the polls. Learn more at https://bit.ly/37c2FAP.,,,,
518,id342203160216169,"Voting isn’t just about choosing your elected officials, it can also be about choosing our energy future. Join us and learn more about what’s on your ballot at https://bit.ly/356Fxkx!",,,,
519,id676489576329926,"If you work in natural gas and oil, you know Texan families and businesses depend on each and every person in the supply chain for access to reliable energy. Your vote is no different. Texans and Americans alike are counting on you to cast your vote Tuesday November 3rd.",PA,,,
520,id811382086304025,"Safety comes first. As a member of Pennsylvania’s energy sector, you know on-site precautions but what about voting safety? Many states are offering safe alternatives to in-person voting on November 3rd. Join us and learn your options.",,,,
521,id3377618942275754,Have questions about what’s on your mail in ballot? We’re here to help. Learn more at https://bit.ly/354mE1U.,,,,
522,id342727333686989,Have questions about what’s on your mail in ballot? We’re here to help. Learn more at https://bit.ly/3nXZiDI.,,,,
523,id406179844105256,"The countdown is on. You’ve made your plan to vote in person, but have you learned what will be on the ballot? Don’t sweat it, we’ve got your back! Learn more at https://bit.ly/3o0fm80!",,,,
524,id1236108270092759,"The countdown is on. You’ve made your plan to vote in person, but have you learned what will be on the ballot? Don’t sweat it, we’ve got your back! Learn more at https://bit.ly/37eJ7Mc!",,,,
525,id3548037688550790,"Voting isn’t just about choosing your elected officials, it can also be about choosing our energy future. Join us and learn more about what’s on your ballot at https://bit.ly/355qCar!",,,,
526,id678807396403895,Have you decided to vote early or in person on November 3rd? Make sure you have everything you need before you head to the polls. Learn more at https://bit.ly/3lRhFs0.,,,,
527,id2442206232748683,"If you work in natural gas and oil, you know Alaskan families and businesses depend on each and every person in the supply chain for access to reliable energy. Your vote is no different. Alaskans and Americans alike are counting on you to cast your vote Tuesday November 3rd.",PA,,,
528,id2497582737206130,Have you decided to vote early or in person on November 3rd? Make sure you have everything you need before you head to the polls. Learn more at https://bit.ly/3lQFsZd.,,,,
529,id3534827256577597,"With the days ticking down, it’s critical that all ballots, including those sent by mail this year, are counted! If you’re mailing in your ballot, make sure your ballot is returned correctly. Learn more about your state’s specific deadlines at https://bit.ly/31eThsw!",,,,
530,id357204805399139,"Safety comes first. As a member of North Dakota’s energy sector, you know on-site precautions but what about voting safety? Many states are offering safe alternatives to in-person voting on November 3rd. Join us and learn your options.",,,,
531,id474671270100786,"Safety comes first. As a member of Alaska’s energy sector, you know on-site precautions but what about voting safety? Many states are offering safe alternatives to in-person voting on November 3rd. Join us and learn your options.",,,,
532,id678778606375738,"Safety comes first. As a member of Colorado’s energy sector, you know on-site precautions but what about voting safety if you plan to go in-person? Join us and learn your options.",,,,
533,id1573707982813293,"If you work in natural gas and oil, you know Pennsylvanian families and businesses depend on each and every person in the supply chain for access to reliable energy. Your vote is no different. Pennsylvanians and Americans alike are counting on you to cast your vote Tuesday November 3rd.",PA,,,
534,id260715542024462,Have questions about what’s on your mail in ballot? We’re here to help. Learn more at https://bit.ly/37bk2BW.,,,,
535,id369156737565695,Have questions about what’s on your mail in ballot? We’re here to help. Learn more at https://bit.ly/37anLQh.,,,,
536,id645555883018927,"Safety comes first. As a member of Texas’s energy sector, you know on-site precautions but what about voting safety? Many states are offering safe alternatives to in-person voting on November 3rd. Join us and learn your options.",,,,
537,id347115436367470,"With the days ticking down, it’s critical that all ballots, including those sent by mail this year, are counted! If you’re mailing in your ballot, make sure your ballot is returned correctly. Learn more about your state’s specific deadlines at https://bit.ly/31cax1G!",,,,
538,id390803358615913,"If you work in energy, you know how important information can be to your job. So why should voting be any different? Let us help you understand your ballot and your voting options.
Headline: Are you ready to vote?",,,,
539,id711849266382368,Have you decided to vote early or in person on November 3rd? Make sure you have everything you need before you head to the polls. Learn more at https://bit.ly/350Zmd8.,,,,
540,id1740064476168806,"If you work in natural gas and oil, you know North Dakotan families and businesses depend on each and every person in the supply chain for access to reliable energy. Your vote is no different. North Dakotans and Americans alike are counting on you to cast your vote Tuesday November 3rd.",PA,,,
541,id272593557305614,"The countdown is on. You’ve made your plan to vote in person, but have you learned what will be on the ballot? Don’t sweat it, we’ve got your back! Learn more at https://bit.ly/31fWaJB!",,,,
542,id375554580518312,"Voting isn’t just about choosing your elected officials, it can also be about choosing our energy future. Join us and learn more about what’s on your ballot at https://bit.ly/3lRYwWW!",,,,
543,id460256494964200,Have questions about what’s on your mail in ballot? We’re here to help. Learn more at https://bit.ly/357XM9k.,,,,
544,id1022475528255432,"Do you work in energy? Do you know what to expect if you vote in person this year? Don’t sweat it, we’ve got your back.",,,,
545,id1074459496336827,"Voting isn’t just about choosing your elected officials, it can also be about choosing our energy future. Join us and learn more about what’s on your ballot at https://bit.ly/31dxVMf!",,,,
546,id3986386068044071,"You work in energy, so you know safety is critical. As a voter, it’s no different. If you plan to vote in person, know what to expect.",,,,
547,id1000773773770796,"Voting isn’t just about choosing your elected officials, it can also be about choosing our energy future. Join us and learn more about what’s on your ballot at https://bit.ly/3nXRsd4!",,,,
548,id342773740156856,Every vote counts. Make sure yours is included this year.,,,,
549,id1791987050954434,"With the days ticking down, it’s critical that all ballots, including those sent by mail this year, are counted! If you’re mailing in your ballot, make sure your ballot is returned correctly. Learn more about your state’s specific deadlines at https://bit.ly/37cHS0b!",,,,
550,id4748693585170849,Have you decided to vote early or in person on November 3rd? Make sure you have everything you need before you head to the polls. Learn more at https://bit.ly/3lV3aU0.,,,,
551,id345118583418574,Have you decided to vote early or in person on November 3rd? Make sure you have everything you need before you head to the polls. Learn more at https://bit.ly/3o6ywJx.,,,,
552,id359444838824483,"The countdown is on. You’ve made your plan to vote in person, but have you learned what will be on the ballot? Don’t sweat it, we’ve got your back! Learn more at https://bit.ly/2GXfjJx!",,,,
553,id348744506192481,"If you work in natural gas and oil, you know Coloradan families and businesses depend on each and every person in the supply chain for access to reliable energy. Your vote is no different. Coloradans and Americans alike are counting on you to cast your vote by mail or in-person on November 3rd.",PA,,,
554,id708008013147337,"With the days ticking down, it’s critical that all ballots, including those sent by mail this year, are counted! If you’re mailing in your ballot, make sure your ballot is returned correctly. Learn more about your state’s specific deadlines at https://bit.ly/35318up!",,,,
555,id265322554813694,"The countdown is on. You’ve made your plan to vote in person, but have you learned what will be on the ballot? Don’t sweat it, we’ve got your back! Learn more at https://bit.ly/3nZia5e!",,,,
556,id389176818790394,"With the days ticking down, it’s critical that all ballots, including those sent by mail this year, are counted! If you’re mailing in your ballot, make sure your ballot is returned correctly. Learn more about your state’s specific deadlines at https://bit.ly/2Ivmh8K!",,,,
557,id837008803741180,"From candidates to energy ballot initiatives, do you know what to expect on your ballot?",,,,
558,id700055147594700,Have you decided to vote early or in person on November 3rd? Make sure you have everything you need before you head to the polls. Learn more at https://bit.ly/3m6Re1R.,,,,
559,id792059251574290,Have questions about what’s on your mail in ballot? We’re here to help. Learn more at https://bit.ly/2H5Z5h8.,,,,
560,id689844661645115,"Voting isn’t just about choosing your elected officials, it can also be about choosing our energy future. Join us and learn more about what’s on your ballot at https://bit.ly/31ffre4!",,,,
561,id1025318544560829,Have questions about what’s on your mail in ballot? We’re here to help. Learn more at https://bit.ly/2IGZWW9.,,,,
562,id395607834796200,Regulators want to pass policies that would drive energy companies out of the state despite Colorado voters rejecting these efforts time and time again.,,,,
563,id667845570827077,Proposed setbacks could drive energy companies out of Colorado. Our state’s economy is suffering. Placing undue burden on Colorado’s second-largest industry would only worsen the pain felt by everyday Coloradans.,CA,,,
564,id1078825302520799,"Colorado voters have repeatedly rejected efforts that would drive energy companies out of the state, but new proposed rulemakings could harm Colorado’s energy industry, devastating the state’s economy and eliminating thousands of jobs.",CA,CB,,
565,id817696335651530,Regulators are considering rules that would harm Colorado’s economy and eliminate jobs.,CA,CB,,
566,id276002016847937,"Natural gas provides reliable, cleaner and affordable fuel to generate electricity. In fact, it’s the primary reason the U.S. has reduced carbon dioxide emissions more than any other nation since 2000.",GC,PA,SA,
567,id438304353798539,"Americans don’t have to choose between environmental progress and affordable, reliable American energy – and the solid jobs that come with developing our nations resources.",PA,GC,CB,
568,id617535665594392,"A nationwide ban on natural gas and oil leasing and development could reverse progress toward U.S. energy security, threaten America’s economic growth and cut nearly a million jobs.",PA,CA,CB,
569,id628472464499969,"Under a natural gas and oil leasing and development ban, U.S. GDP would decline by a cumulative $700 billion through 2030 and nearly 1 million industry jobs would be lost by 2022.",CA,CB,,
570,id622324025112044,Natural gas is increasingly the go-to fuel because it generates less greenhouse gas emissions and has the flexibility to backup intermittent renewable sources.,GC,PA,,
571,id995909704168004,"Natural gas and oil companies are preparing for future growth and innovation by investing in a resilient workforce of scientists, engineers, skilled laborers and other increasingly sought-after careers. But some lawmakers are trying to stop this progress.",CB,GC,,
572,id358471755438591,"As a voter and member of Pennsylvania’s energy sector, you have a significant role in the direction of U.S. energy policy by electing the leaders responsible for developing and overseeing the rules and regulations which impact our industry. We’re here to help with tools and information about the upcoming election.",,,,
573,id1499933523727678,"As a voter and member of Colorado’s energy sector, you have a significant role in the direction of U.S. energy policy by electing the leaders responsible for developing and overseeing the rules and regulations which impact our industry. We’re here to help with tools and information about the upcoming election.",,,,
574,id370453287309491,"Are you voting in person or by mail? If you’re worried about safe voting options, mail is a great option so you can make your voice heard and help select the leaders who will represent your community at the local, state or federal level.",,,,
575,id775855392958418,"Worried about voting in-person? States are offering safe voting options so you can make your voice heard and help select the leaders who will represent your community at the local, state or federal level.",,,,
576,id4210434422380903,"As a voter and member of Texas’s energy sector, you have a significant role in the direction of U.S. energy policy by electing the leaders responsible for developing and overseeing the rules and regulations which impact our industry. We’re here to help with tools and information about the upcoming election.",,,,
577,id401262534608394,"As a voter and member of Alaska’s energy sector, you have a significant role in the direction of U.S. energy policy by electing the leaders responsible for developing and overseeing the rules and regulations which impact our industry. We’re here to help with tools and information about the upcoming election.",,,,
578,id926660141156188,"As a voter and member of New Mexico’s energy sector, you have a significant role in the direction of U.S. energy policy by electing the leaders responsible for developing and overseeing the rules and regulations which impact our industry. We’re here to help with tools and information about the upcoming election.",,,,
579,id404480677234024,"As a voter and member of North Dakota’s energy sector, you have a significant role in the direction of U.S. energy policy by electing the leaders responsible for developing and overseeing the rules and regulations which impact our industry. We’re here to help with tools and information about the upcoming election.",,,,
580,id335534967709940,"U.S. natural gas and oil supports millions of high-paying U.S. jobs and ensures the affordable, reliable delivery of energy to businesses and families.",CB,PA,CA,
581,id631326794418580,Restricting access to natural resources on federal lands and waters threatens the millions of jobs made possible by natural gas and oil.,CB,,,
582,id279435806356895,"America's recovery is going to take energy, and we have a choice on how we get it. Why import from unstable regions when we can responsibly produce right here in America?",SA,,,
583,id331459264823303,Extreme environmental policies could threaten more than 10 million good-paying jobs in communities across America.,CB,,,
584,id810810596340740,“The Pennsylvania shale energy industry has worked tirelessly to help our nation become energy independent and we need political leaders who are ‘all in’ and passionately embrace and support this effort.”,SA,,,
585,id818909348854563,"""In the states that will actually decide the election,"" the LA Times reports, ""local issues often matter more. In this corner of America [Pennsylvania], that means fracking.""

Read more about the broad, bipartisan support for natural gas development.",,,,
586,id697622700831999,"""We need bipartisan support for natural gas if we want to keep our economy growing, energy rates down and movement in the right direction toward a cleaner energy future.""",CA,PA,GC,
587,id362352674802361,Stay informed and join us by Standing up for American Energy.,SA,,,
588,id1204785246573300,Making natural gas even more efficient is a win for the economy and the environment. Learn how our engineers are designing new turbines that’ll top their own records for efficiency.,GC,,,
589,id380041946727310,Natural gas is already affordable and efficient—and it’s getting better every day. Learn about how we’re designing new turbines that will make natural gas more efficient than ever before.,PA,,,
590,id670560313561500,Natural gas powers nearly 1/3 of the US. Learn how it's converted into electricity for millions of American homes and businesses.,PA,,,
591,id803320707142383,While we spend more time indoors natural gas is creating the energy we need to stay connected. Learn how.,PA,,,
592,id701027140452900,Learn how a chemical engineering professor at UT-Austin is working at the intersection of energy and the environment to ensure safe development of reliable natural gas.,PA,GC,,
593,id774219399998320,"Natural gas helped reduce CO2 emissions to the lowest levels in a generation. Now a UT-Austin professor is helping us reduce methane, an even stronger greenhouse gas.",GC,,,
594,id794719114632295,Let’s work together to find climate solutions while meeting our essential energy needs.,GA,,,
595,id665500694061770,We’ve reduced CO2 emission levels to the lowest in a generation.,GA,GC,,
596,id680192809242600,We can tackle climate change and meet the world's energy needs by embracing new innovations together.,GA,,,
597,id353997432440255,"Through innovative partnerships, we've reduced CO2 emissions to the lowest in a generation—and now we're working to reduce methane, too.",GC,,,
598,id326550045357281,How can we keep reducing CO2 emissions and meet our essential energy needs?,GA,,,
599,id960409134427486,"What does it take to reduce emissions? Tech, better processes, and smart people — like Chevron’s manager of carbon reduction.",GA,,,
600,id1174956719537603,How are natural gas and oil companies helping cars emit less CO2? They’ve developed engine oils that improve fuel efficiency. See the science.,GA,,,
601,id637186850539435,What can the natural gas and oil industry do to reduce methane emissions even further? Colorado State’s Dan Zimmerle has a few ideas.,GC,,,
602,id923817301436685,Natural gas and oil companies have teams dedicated to cutting greenhouse gases. Meet Chevron’s manager of carbon reduction and learn more.,GA,,,
603,id2676275452589051,Did you know natural gas and oil companies are working to keep grizzly bears safe? Learn how collaboration is protecting wildlife.,CA,,,
604,id310900223697095,Solar helps power natural gas production in TX & CA: learn more about the partnerships that help keep America the world leader in reducing emissions.,GC,,,
605,id318162086292688,"Reducing emissions requires collaboration, tech, and dedicated people — like Vanessa Ryan, Chevron’s manager of carbon reduction.",GA,,,
606,id1476905782493789,How did we eliminate an extra 12k tons of greenhouse gas emissions? By finding innovative ways to transport water used to produce energy – see how!,GA,,,
607,id295481511730616,"American energy security lays the foundation for our national security and the innovation needed to power the future.

America’s natural gas and oil companies are proud of the progress that’s been made, and will continue to find new ways to support our country’s economic, environmental, and global leadership. 

Sign up to stay informed!",SA,CA,,
608,id317018426327295,"We can all agree we need strong climate solutions—and with natural gas as a dominant energy source, U.S. carbon emissions are the lowest levels in a generation.",GC,,,
609,id901235043731783,"We can all agree we need strong climate solutions—and with natural gas as a dominant energy source, U.S. carbon emissions are the lowest in a generation.",GC,,,
610,id1274315339578302,We’ve reduced CO2  emission levels to the lowest in a generation.,GA,GC,,
611,id1500984310104929,Support oil and natural gas producers who work every day to safely produce energy for New Mexico and America while protecting our communities and neighbors.,PA,,,
612,id225862101836416,"Natural gas is already clean, affordable and efficient—and it’s getting better every day. Learn about how we’re designing new turbines that will make natural gas more efficient than ever before.",PA,,,
613,id601287137447436,"Learn how one man’s mission to protect the environment led to a collaboration between environmental groups, the EPA, and natural gas and oil companies.",GA,,,
614,id330467755009578,Making clean and efficient natural gas even more efficient is a win for the economy and the environment. Learn how our engineers are designing new turbines that’ll top their own records for efficiency.,GC,,,
615,id304711617394303,American energy – delivering what's essential.,PB,PA,,
616,id2366742906961711,"Innovation is part and parcel to America’s energy industry. And our energy innovators will continue to work towards solutions that power our tomorrow more cleanly, efficiently, and reliably. Add your name to stay up to date!",PA,GA,,
617,id3009252385825849,"#DidYouKnow the Land Water Conservation Fund -  America’s largest federal conservation program - is funded almost entirely by offshore oil and natural gas production? 

In 2018 alone, the LWCF allocated $893 million to support a range of conservation programs including rehabilitating parks, improving wildlife habitats, expanding hiking trails, and more.",CA,,,
618,id549289212672872,Thank you to all those keeping us safe. We're sending good energy your way. https://bit.ly/2WkaDSM,PA,,,
619,id598868287654230,"""[I]ndustry is already reducing production on its own. By allowing the free market to work, producers can determine for themselves what level of production is economical.""",,,,
620,id1395685887283383,Limiting Texas oil and natural gas means other nations will provide the energy the world needs. Keeping Texas strong keeps America strong. Tell the RRC to say no to production quotas!,SA,,,
621,id647636539126489,Limiting oil and natural gas production is bad for business in Texas. Keeping Texas strong keeps America strong. Say no to restricting Texas energy with energy production quotas.,CA,,,
622,id1142436342764581,Limiting Texas oil and natural gas means other nations will provide the energy the world needs. Keeping Texas strong keeps America strong. Say no to restricting Texas energy with production quotas.,SA,,,
623,id260939958367851,"Employees at a PA petrochemical plant worked ""all day and night for a month straight, producing tens of millions of pounds of the raw materials that will end up in face masks and surgical gowns worn on the front lines of the pandemic."" Read their story: https://wapo.st/3btADQJ",PB,,,
624,id856084088223463,How did we eliminate an extra 12k tons of greenhouse gas emissions? By finding innovative ways to transport water used to produce energy – see how: https://bit.ly/2VsdtVl #EarthDay #EarthDayProgress,GA,,,
625,id271259737244923,Did you know natural gas and oil companies are working to keep grizzly bears safe? Learn how collaboration is protecting wildlife. https://bit.ly/2VtlZ6m,CA,,,
626,id295995048377403,"This #EarthDay we reflect on the public health challenge that is impacting the globe. Yet we're not taking our eye off driving continued environmental progress, specifically efforts to address climate change, while we deliver the energy the world needs. https://bit.ly/357jWIF",GC,,,
627,id582912722581647,"Learn how one man’s mission to protect the environment led to a collaboration between environmental groups, the EPA, and natural gas and oil companies. #EarthDay #EarthDayProgress https://bit.ly/2KrJgQ0",GA,,,
628,id549263442455441,"What does it take to reduce emissions? Tech, better processes, and smart people — like Chevron’s manager of carbon reduction. Learn how: https://bit.ly/3ePVTCq",GA,,,
629,id629381700948013,Limiting Texas oil and natural gas means other nations will provide the energy the world needs. Keep Texas strong keeps America strong. Tell the RRC to say no to production quotas!,SA,,,
630,id216902532762804,The pipeline industry develops consensus-based best practices to protect our energy infrastructure.,PA,,,
631,id261605944832475,The natural gas and oil industry uses cutting edge technology and collaboratively developed best practices to defend itself and energy consumers against cyber threats.,PA,,,
632,id1124853411240018,"The natural gas and oil industry is deeply engaged in efforts to understand cyber threats, coordinate with experts and stay ahead of our adversaries.",PA,,,
633,id2430703010593467,"American energy is helping to revive communities. From coast to coast, natural gas and oil development is energizing economies and improving millions of lives.",CA,,,
634,id1527641567396234,U.S. energy leadership offers our nation stability and insulates us from hostile and unreliable suppliers.,SA,,,
635,id200389521272821,"The U.S. is the world’s leading producer and now a net energy exporter – reducing energy poverty, lowering global emissions, raising standards of living, and supporting the uptake of renewable energy.",SA,GA,PA,
636,id523524025232396,"Natural gas and oil power America’s 21st-century economy, strengthen our nation’s security and support U.S. global leadership in reducing greenhouse gases. #EnergyForProgress",CA,SA,,
637,id202900447623335,"Constant innovation, smart regulations, collaborative efforts, and industry initiatives help to ensure that industry is providing affordable and reliable energy to consumers, while reducing its environmental footprint and emissions. #EnergyForProgress",PA,GA,,
638,id227166501746212,It takes hard work to develop affordable solutions that meet rising demand for energy while addressing the risks of climate change. But our industry is constantly innovating to meet this dual challenge. #EnergyForProgress,PA,GA,,
639,id2385954481505969,"What can we achieve when we explore new ideas and find common ground in innovative partnerships? Learn how America’s natural gas and oil companies are making a difference locally, nationally and globally.",GA,,,
