,id,ad_creative_body,Typology 1,Typology 2,Typology 3,Typology 4
342,id3557332750963712,"In a recent debate between the two candidates running for Alaska's seat in the U.S. House of Representatives, both Alyse Galvin for Congress 2020 and Congressman Don Young agreed on one thing: that Ballot Measure 1 would be bad for Alaska, as both oppose this harmful ballot measure.

https://www.alaskasnewssource.com/2020/10/16/ahead-of-the-election-young-and-galvin-debate-resource-development-in-alaska/",CA,,,
343,id2872825392773570,Former EPA official: Natural gas leads clean electricity production!,GC,,,
344,id1211893755843373,"A ban on federal leases could result in an increase in coal consumption. Instead of decreasing emissions, analysis shows the ban would result in an INCREASE in CO₂ emissions.",GC,,,
345,id446952562934104,"""The oil industry has been a backbone of our economy for decades. The huge tax hike under Ballot Measure 1 comes at the worst possible time, ignoring the fragile state of the economy and record job losses. The right thing to do is Vote No on 1."" 

- Jesse Sumner
Sumner Company Homes",CA,CB,,
346,id629950094600310,"To further our commitment to sustainability, Williams CEO Alan Armstrong took a leading role in modernizing the National Environmental Policy Act (NEPA).",,,,
347,id405089570649950,"Mahalo for your support @chadowens2! 🤙
.
.
#Repost: Did you know that when you fuel up ⛽️ with @texacoinhawaii you’re supporting Hoʻāla?

“Hoʻāla is the only offset emissions fuel program in Hawaiʻi thanks to the partnership between Island Energy and GreenPrint. Hoʻāla is Island Energy’s commitment to improving the environment.”
“For every gallon of gas you pump at Island Energy Services Texaco branded stations in Hawaiʻi, the Hoʻāla Program offsets your tailpipe emissions by up to 30% through investments in certified carbon reduction projects and local environmental initiatives.”

I support this initiative because I care about our environment here in Hawai’i and I want our beauty here to remain beautiful. So from now on, go put gas at @texacoinhawaii

Mahalo for your support!! 🤙🏽🤙🏽",GA,,,
348,id318610152822575,Investments in energy efficiency continue to be an important program for natural gas utilities and their customers. Read about the various ways these programs are #FuelingOurCommunties.,GA,,,
349,id335534967709940,"U.S. natural gas and oil supports millions of high-paying U.S. jobs and ensures the affordable, reliable delivery of energy to businesses and families.",CB,PA,CA,
350,id195236381535032,Ongoing projects at MHIC are helping to revitalize Pennsylvania communities. #Committed2PA,CA,,,
351,id1476905782493789,How did we eliminate an extra 12k tons of greenhouse gas emissions? By finding innovative ways to transport water used to produce energy – see how!,GA,,,
352,id365029647842336,"Energy bills are always something businesses have to think about, let’s just make sure they don’t have to be the first thing they think about as they try to get back on their feet. Visit https://consumerenergyalliance.org/2020/07/as-new-jersey-emerges-from-covid-19-energys-role-will-be-essential/ to learn more. #PoweringPeople",PA,,,
353,id369543200854540,"If you work in natural gas and oil, you know New Mexican families and businesses depend on each and every person in the supply chain for access to reliable energy. Your vote is no different. New Mexicans and Americans alike are counting on you to cast your vote Tuesday November 3rd.",PA,,,
354,id495563394414296,"Everything in life needs balance, especially energy. If we don’t have balance blackouts and high energy bills could turn out the lights. Find out how at consumerenergyalliance.org/2019/06/imagine-moving-power-company-says-you-cant-have-service",PA,,,
355,id129256421681557,"Energy empowers a western PA comeback story. Despite its up-and-down past, the region is experiencing significant job growth thanks to a decade of natural gas & oil development in the region - as well as the broader economic benefits of abundant domestic energy. #EnergyForProgress",CA,CB,,
356,id124332862179603,"If lawmakers in Lansing make the wrong policy decisions, it could weaken investment in Michigan’s grid.",,,,
357,id629426604351571,Now is the worst possible time to threaten the jobs of California oil & gas workers.,,,,
358,id817696335651530,Regulators are considering rules that would harm Colorado’s economy and eliminate jobs.,CA,CB,,
359,id769122640577531,"Energy bills are always something businesses have to think about, let’s just make sure they don’t have to be the first thing they think about as they try to get back on their feet. Visit https://consumerenergyalliance.org/2020/07/emerging-from-covid-19-reliable-reasonable-and-resilient-energy-is-essential-for-new-york/ to learn more. #PoweringPeople",PA,,,
360,id344974890279038,Did you know? Greater use of natural gas in your home can cut your carbon emissions nearly in half. This is one of many reasons Americans agree that #natgas should be part of our clean energy future. #EnergyAwarenessMonth,GC,,,
361,id185385829413607,"The Permian Basin is an absolute powerhouse in oil production, accounting for more than 60% of the nation’s drilling activity with more than 400 active rigs!",SA,,,
362,id506874433539127,Reverse the direction of your ceiling fan blades so they run in a clockwise rotation. Making the switch will help push warm air down to keep your home more comfortable without having to crank up the heat.,,,,
363,id1074204226345529,"Stay warmer as the temperatures drop by grabbing an extra layer of clothing or a blanket instead of cranking up the heat. That way you can save electricity, lower energy costs, and help Michigan continue to reduce carbon emissions.",,,,
364,id397034774788260,Increasing production taxes up to 300% makes Alaska less competitive and puts jobs in jeopardy.,CA,CB,,
365,id743700586435256,"Calling all firefighters! ExxonMobil, the operator of the Wink to Webster Pipeline System, has partnered with Texas A&M Extension Services (TEEX) to provide tactical and hands-on incident response training at no cost. Click here to register: http://www.bit.ly/EXXONJun",,,,
366,id530999800914687,"From keeping our homes and businesses warm on chilly days, to keeping the lights on and powering our stoves and water heaters, fracking is leading the way to a reliable and more affordable energy future. #SupportEnergyIndependence

https://www.cred.org/natural-gas-oil-uses/",PA,,,
367,id1232772537095538,"We recently conducted an air study to monitor our emissions during drilling, fracking, and production. Learn how we are using our findings to help further improve our operations 🏔️",,,,
368,id1395685887283383,Limiting Texas oil and natural gas means other nations will provide the energy the world needs. Keeping Texas strong keeps America strong. Tell the RRC to say no to production quotas!,SA,,,
369,id805614780188580,"COVID-19 knocked us down, but it never knocked #Michigan out. The #GreatLakesTunnel will create jobs, protect tens-of-thousands more, and build Michigan’s energy future.  The Tunnel makes Michigan stronger than ever.",CA,CB,,
370,id2790279064556739,"Hand sanitizer was in high demand in Burnet County, so Wink to Webster helped by distributing hospital-grade hand sanitizer produced by ExxonMobil refineries.  Just another way we are trying to be a Good Neighbor.",PB,,,
371,id390480188788315,Local skilled union workers receive robust training to ensure our pipelines are constructed safely.,PA,,,
372,id1027112857751891,Oil and natural gas do more than just keep the lights on — our products also help protect frontline medical workers. Find out how!,PA,PB,,
373,id3125873087436363,"Natural gas is a source of clean, safe and affordable energy that PA can rely on.",GC,PA,,
374,id2501924506740752,"Energy infrastructure is essential to growing American energy leadership, keeping energy costs low for working families and promoting economic development. But red tape is stalling infrastructure projects not just in the energy industry, but across the entire U.S. economy.",SA,PA,CA,
375,id313292456635726,"Tell Gov. Polis to say NO to harmful regulations that would hurt oil and gas production, the state’s economy and working families. Take action today!",CA,CB,,
376,id783573062181188,"In a ""first-of-its-kind"" move among natural gas companies, DTE Gas has pledged to achieve net zero carbon emissions by 2050, expanding on the commitment the local energy provider already made to reach this goal in its electric operations. By working with suppliers, improving its operations, and partnering with customers, DTE Energy is helping to build a truly sustainable, cleaner energy future for all Michigan homes and businesses. https://bit.ly/3dQIHLM",GA,,,
377,id781719155650686,"New Mexico produced an average of 27 million barrels a month from Jan-Nov 2019, up 33% from the same period the year before.",SA,,,
378,id214949483086873,"As the economy grinds to a halt, Americans are looking to leaders in Washington to fund a stimulus bill to get us back on track. So why do some want to include provisions for electric vehicles?",,,,
379,id851686712016980,David is proud to support renewable #natgas to help us reach our shared emissions reductions goals! Renewable natural gas could reduce emissions from natural gas by 95% in homes. Learn more: https://bit.ly/2xGCnHT,GC,,,
380,id1139076063142937,Williams employees fished in honor of fallen heroes @patriotscove in northeastern Pennsylvania. Read more: https://wmb.link/fishingevent,,,,
381,id467786704185939,"Do you work in energy? Do you know your voting options for Tuesday November 3rd? Don’t sweat it, we’ve got your back.",,,,
382,id593138624843289,"""U.S. CO2 emissions are at their lowest levels in a generation, mostly thanks to more natural gas...as reported by the U.S. Department of Energy.""

See how #fracking and natural gas are walking the walk to reduce emissions (via Forbes) https://www.forbes.com/sites/judeclemente/2020/12/31/president-obamas-support-for-americas-shale-oil-and-natural-gas/#b1d777a18830",GC,,,
383,id774608630061665,"The oil and gas industry contributes billions of tax, leasing and grant dollars—more than any other industry—to New Mexico each year. See how it breaks down.",CA,,,
384,id216920592918006,"As many Michiganders #workfromhome to slow the spread of COVID-19, we want to provide some quick tips on saving energy that might be useful. To start, open the blinds to use natural daylight instead of turning on lights.",,,,
385,id637431103625444,"Even when the unexpected happens, the #natgas industry's extensive disaster planning helps ensure Americans still get the energy they need when they need it. #NationalPreparednessMonth:",PA,,,
386,id652932352131456,New Mexico is the third-largest producer of oil  in the United States! 🇺🇸 LIKE OUR PAGE if you support safe oil and natural gas production!,SA,PA,,
387,id1240147782987371,Good-paying jobs are fueled by America’s oil and gas industry. Join today—support energy production!,CB,SA,,
388,id329526145022502,You might be surprised by your knowledge of America’s pipelines. Take the quiz today!,,,,
389,id554023881862187,"Fracking touches almost every aspect of our lives in Colorado. From keeping our homes and businesses warm on chilly days, to keeping the lights on and powering our stoves and water heaters, fracking is leading the way to a reliable and more affordable energy future.

https://www.cred.org/natural-gas-oil-uses/",PA,,,
390,id704680956750315,"September 15, 2020, Register for the Free TXOGA Virtual Summit ""Powering North & East TX""

This TXOGA Free Virtual Energy Summit will feature distinguished industry leaders who will discuss the future of the energy landscape in Texas and what is needed for our state to continue in its role as the Energy Capital of the World.",,,,
391,id442388990075943,America's natural gas and oil companies are leading the way to lower CO2 emissions at home and abroad.,GC,SA,,
392,id738378763233531,"Everyone benefits from the energy grid, so why should some pay less. TAKE ACTION NOW.",PA,,,
393,id629296714279418,"TCI will improve infrastructure, add jobs and increase GDP – all while cutting emissions. A win-win for VA.",GA,,,
394,id626313448271503,Let’s make sure candidates know the natural gas and oil industry is essential to our country’s economic recovery. Visit our election resource page to stay up to date with the election process: https://bit.ly/30Q348T,CA,,,
395,id702791400336059,"From candidates to energy ballot initiatives, do you know what to expect on your ballot Tuesday November 3rd?",,,,
396,id201341137799030,We live here too. We respect  this land – and all of the people who depend on it – and we want to protect it. That’s one reason safety is our top priority. Learn more: https://winktowebsterpipeline.com/safety/,PA,,,
397,id2730738093829585,Young voters want affordable climate change solutions and recognize the affordability of #natgas. See how natural gas is critical for American communities:,PA,GC,,
398,id1387801881408071,"From energy policy to energy efficiency, we’ve had a busy 2020 so far. See how well you’ve been following along and gear up for what looks to be an active year by testing your energy smarts. Take the AMP Michigan Energy Policy POP Quiz today!",,,,
399,id851912525346570,Have you decided to vote early or in person on November 3rd? Make sure you have everything you need before you head to the polls. Learn more at https://bit.ly/37c2FAP.,,,,
400,id328077624981272,"“It’s really important to have a healthy oil and gas industry in Alaska,” Schaefer said. “That really reflects to a healthy economy and Alaska, because it is so vital to Alaskans.”

Read more about what was discussed at the Kenai and Soldotna Chambers of Commerce joint luncheon: https://www.peninsulaclarion.com/news/oil-initiative-on-agenda-as-chambers-reconvene/",CA,,,
401,id622324025112044,Natural gas is increasingly the go-to fuel because it generates less greenhouse gas emissions and has the flexibility to backup intermittent renewable sources.,GC,PA,,
402,id839975213201371,"Williams made impressive strides last year in environmental, social and governance efforts (ESG), as outlined in the newly released 2019 Sustainability Report. Read it here wmb.link/2019-sustainability",GA,,,
403,id767670864072781,La energía producida en Texas de bajo costo llega de manera segura hasta el hogar de su familia gracias a las tuberías.,PA,,,
404,id911668485909377,"At Williams, we're fueling the clean energy future by remaining committed to our values of authenticity, safety, reliability and responsibility.",GC,PA,,
405,id2629824233967407,"Oil & gas production is an essential part of CA's economy, providing 55,000 jobs and tax revenue for vital services.",CA,CB,,
406,id962794714217817,Did you know it's National Voter Registration Day? Watch this video to see why every vote matters!,,,,
407,id174178794011603,A reliable system of #pipelines helps continue to keep fuel affordable across the country. #PipelinesAreLifelines that fuel your freedom.,PA,,,
408,id657155025004731,September 22nd is National Voter Registration Day! Let's fuel America's future together.,,,,
409,id205916304169924,"“People have enough things to worry about right now. We’re doing everything to make sure reliable energy isn’t one of them.” Read our President and CEO Karen Harbert with Dominion Energy COO and AGA Chair Diane Leopold on the work #natgas utilities are doing to make sure Americans continue receiving the same safe, reliable service they have come to expect from their natural gas utilities. https://washex.am/2JD7E0I",PA,,,
410,id1086335075068763,"Part two in understanding the value of natural gas focuses on how the #natgas industry is driving down emissions through customer energy efficiency programs and their own operational efforts. 
Link in bio",GA,GC,,
411,id2518830205004849,Planning any excavation or other dirt-moving activities? Get the job done safely and on time.,PA,,,
412,id770421813452964,"NATIONAL POLL: Approximately 840,000 American jobs are supported by offshore drilling and exploration. Do you support American offshore drilling?",CB,,,
413,id334755667567909,"Through our Good Neighbor Grants, we are trying to give back to the communities where we operate. See how they make a difference. https://bit.ly/3j2z6EF",CA,,,
414,id690417464924378,An expert study by the state of Michigan said moving Line 5 out of the water and into a Tunnel makes the risk of an oil spill in the Straits “virtually zero.”  Build the #GreatLakesTunnel.,PA,,,
415,id3069794183119452,"Ballot Measure 1 means fewer opportunities for all of Alaska. That's why Eileen Whitmer, the President of Teamsters Local 959 in Fairbanks, is voting no on 1.",CB,,,
416,id272063704002506,"With the unprecedented impact of #COVID19, we must support American businesses and workers however we can. Learn how #natgas helps business owners save on #energy costs:",PA,,,
417,id618450178857709,Tell state regulators: We support the #GreatLakesTunnel!,,,,
418,id2779513122169901,"Pipelines deliver Texas crude in the safest, most reliable and efficient way possible.",PA,,,
419,id215029449663417,Pipelines keep the cost for products you use everyday low for you and local businesses.,PB,,,
420,id264879348240289,"Let’s protect #Michigan lakes, jobs and paychecks. Let’s build the #GreatLakesTunnel.",PA,CB,,
421,id2363642860601514,Safety is a top priority for AGA members. #natgas utilities are on the frontlines ensuring that critical services keep running safely and reliably so that our nation’s health care providers can continue to fight COVID-19. #FuelingOurCommunities,PA,,,
422,id611895606303062,"From heating homes to cooking meals, natural gas pipelines are powering our lives in North Windham. How familiar are you with pipeline safety?",PA,,,
423,id553323138715535,"With COVID-19, more Michiganders will be struggling to make ends meet. We’re asking Congress to extend funding for the Low Income Home Energy Assistance Program (LIHEAP) to help ease their burdens. You can take action here:  https://bit.ly/2YK55CB",,,,
424,id286548382354853,Let’s keep #Michigan open for business. Let’s build the #GreatLakesTunnel.,CB,PA,,
425,id781577012667778,Hear from firefighters who participated in ExxonMobil-sponsored emergency trainings.,CA,,,
426,id476403166388752,"""The work of the problem-solvers of our industry is never done. We are partnering with the best minds to meet the rising demand of affordable energy, while driving progress on the serious challenges posed by climate change.""- API President and CEO, Mike Sommers
#EnergyForProgress",CA,PA,,
427,id244753596770021,The Wink to Webster pipeline system is partnering with Texas A&M to train hundreds of local firefighters to handle emergencies safely and effectively.,CA,,,
428,id796502177427626,"From heating homes to cooking meals, natural gas pipelines are powering our lives in Yarmouth. How familiar are you with pipeline safety?",PA,,,
429,id359806051843248,"Energy bills are always something businesses have to think about, let’s just make sure they don’t have to be the first thing they think about as they try to get back on their feet.  Visit https://consumerenergyalliance.org/2020/07/after-covid-19-lock-down-pennsylvanians-need-affordable-energy-2/ to learn more. #PoweringPeople",PA,,,
430,id429909058199203,"Acting with integrity and staying true to our commitments. At Williams, that's how we fuel the clean energy future.",,,,
431,id383014909343991,"#Natgas is affordable and reliable, making it the ideal #energy source for the Blakes. See how natural gas helps more than half of Americans stay comfortable in their homes:",PA,,,
432,id403602183926137,The Leidy South project will generate $39M in economic activity to benefit Schuylkill county and $100M across PA. Find out more in the economic impact report: https://bit.ly/32pJBKl,CA,,,
433,id272485894041015,"Start putting together your plan for how you will vote in this election! Use the campaign tool to find candidates running in your area, election information, and your voting information.",,,,
434,id271265270980177,Want to stay up to date with everything we're doing to oppose the upcoming oil tax ballot measure? Sign up for our email newsletter!,,,,
435,id616873279029346,🗣Enter now to win a free Yeti cooler and support Texas oil and natural gas!,,,,
436,id2817773098273183,"Methane emissions intensity in the Permian Basin has declined significantly over the past seven years, even as oil production nearly tripled over the same period.",GC,,,
437,id283027252703132,Remote-controlled shutdown is just one of the safety features built into the Wink to Webster pipeline system.,PA,,,
438,id328362018148523,50% of Williams Rocky Mountain Midstream natural gas production is used locally on the Front Range.,PA,GC,,
439,id2828357180560713,"""The work of the problem-solvers of our industry is never done. We are partnering with the best minds to meet the rising demand of affordable energy, while driving progress on the serious challenges posed by climate change.""- @APIenergy President and CEO, @MJ_sommers #SOAE2020 #EnergyForProgress",CA,PA,,
440,id1489980867846853,The Montana Primary is just a week away. Remember to make your voice heard June 2. Join Power in Cooperation for easy access to comprehensive election information and resources.,,,,
441,id2389980157972783,"Energy Independence Comes in All Forms.
Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/",GA,,,
442,id2870097933098994,#Natgas saves American families and businesses billions of dollars on energy bills every year. This one of the reasons young voters agree that the continued use of natural gas as a primary #energy source is critical to building a stronger American economy.,PA,CA,,
443,id1527641567396234,U.S. energy leadership offers our nation stability and insulates us from hostile and unreliable suppliers.,SA,,,
444,id263011221678036,"Ballot Measure 1 is opposed by a broad coalition of Alaskans, including U.S. Senator Lisa Murkowski, who recognize the risk that it holds to Alaska's future and our jobs. Join Murkowski in Voting No on 1.",CB,,,
445,id601287137447436,"Learn how one man’s mission to protect the environment led to a collaboration between environmental groups, the EPA, and natural gas and oil companies.",GA,,,
446,id380041946727310,Natural gas is already affordable and efficient—and it’s getting better every day. Learn about how we’re designing new turbines that will make natural gas more efficient than ever before.,PA,,,
447,id909641179441707,"WHAT’S YOUR OPINION?! Would you consider your job to be “part-time?” That’s what some are insinuating about construction workers ready to build the Great Lakes Tunnel Project, but we disagree. Here’s our quick opinion!",CB,,,
448,id3428727603872210,"Do you know the absentee ballot deadline for your state? Visit our election resource page to learn more:

https://bit.ly/2XzWGAq",,,,
449,id326831498645079,"TCI will improve infrastructure, add jobs and increase GDP – all while cutting emissions. A win-win for NY.",GA,,,
450,id1692116430958274,"More savings on your #energy bill means more money in your wallet for the holiday season. According to a new report from our energy analysis team, #natgas customers can expect to see their bills up to 71% lower than alternatives this winter. Like this post if you want to save $ on your energy bills!",PA,,,
451,id204893310922084,#Pipeline operators limit their potential impact on the environment by regularly training with first responders to be ready for any situation.,PA,,,
452,id994784111037431,"Raising taxes now on any business, even oil companies, will hurt our economy and jobs. That's why Montana Creek Campground's Joe Mathis is Voting No on 1.",CA,CB,,
453,id202748780830875,ADD YOUR NAME if you're a proud supporter of the oil and natural gas industry!,GC,,,
454,id297338677939314,"With COVID-19 stimulus checks on the way, it could be open season for utility scammers. Stay alert for calls, texts, or unannounced visits by people claiming to be with your local energy provider—and don’t make any payments unless it is through your provider’s website, the mail, or by calling them directly. Remember not to click on suspicious links, too!",,,,
455,id1245849695775699,Our Climate Commitment: Reducing carbon emissions by 56% in just 10 years while on the path to net zero emissions by 2050.,GA,GC,,
456,id3574259995941209,"Ohio natural gas and oil. You don’t always know it’s there, but you’d definitely notice if it were gone. 

#EssentialOhioEnergy",PA,GA,,
457,id1589985717830489,"We’ve been a significant player in energy development on Alaska’s North Slope for more than 40 years, creating jobs for Alaskans and contributing to the state’s economy. There are billions of dollars of industry investments planned for 2020. Join us to keep the economy growing.",CA,CB,,
458,id469940933964030,"With BP leaving Alaska fresh in his mind, Liam Zsolt of ASRC Energy Services asks himself if taxes really have the ability to incentivize development activities. Read more: https://bit.ly/3lMb4yT",,,,
459,id203016647735009,"Oil and gas help fund New Mexico's schools, public safety, and health care. Click YES if you support drilling!",CA,,,
460,id312163739764614,Strength of the Texas domestic oil production industry” at stake as Railroad Commission considers misguided forced-cut policy being pushed by small group of politically connected CEOs. Read more from IER’s Kenny Stein here: https://bit.ly/3bq47iA,,,,
461,id580396069559860,Texas pipeline projects boost the local economy and keep energy more affordable.,CA,PA,,
462,id319772439173637,"Like this post if you are a #natgas utility worker. Thank you for your hard work to fuel PPE production, essential services and our homes!",PA,PB,CA,
463,id254435079229130,"Independent economist Roger Marks examines the difference between Alaska and Texas, and the consequences of “all or nothing” lawmaking. Learn more:

 https://bit.ly/2FA0Ke7",,,,
464,id526894321330624,"Como su vecino en el Condado Weld, continuamos buscando mejores formas de producir la energía que Colorado necesita mientras protegemos la salud y la seguridad.",GA,,,
465,id481112412766030,"Ron Ness, President of the North Dakota Petroleum Council, says that the Dakota Access Pipeline has set a high standard in North Dakota for pipeline construction, reclamation and community engagement.

#DAPL #DakotaAccess #SupportDAPL #Pipelines #NorthDakota #Petroleum",,,,
466,id3701650253191436,"Today, Enbridge Gas & Cummins Inc. announce a groundbreaking $5.2M hydrogen-blending pilot project, reducing greenhouse gas emissions by integrating renewable hydrogen gas into Enbridge Gas’s existing natural gas network.",GA,,,
467,id642104393092923,Williams is leading the energy industry with a commitment to sustainability and environmental stewardship. Learn more about how we are partnering reliability with sustainability to make clean energy happen.,PA,GC,GA,
468,id425832081737709,"Petrochemicals create the plastics that make your car lighter, faster and stronger. How much do you know about these energy innovations?",PB,,,
469,id713329669265582,"The absentee ballot request deadline for New Mexico is October 20th. We need your vote to retain oil and natural gas jobs in New Mexico. If you cannot be at your polling place on Election Day, don’t miss out and request your absentee ballot today at: https://www.voteforjobsnm.org/",CB,,,
470,id889252064857868,"As many Michiganders adjust to learning and working from home, local energy providers and grid workers nationwide are working to keep energy reliable and available. Read more: https://nbcnews.to/2yyZBjd",PA,,,
471,id775336742953218,"In Moon Township, Pennsylvania, the natural gas and oil industry supports 18,390 local jobs. #EnergyForProgress",CB,CA,,
472,id260136208515435,"Did you know that natural gas delivers reliable, affordable energy while supporting your clean energy future?",GC,PA,,
473,id247308249986264,Let’s take an oil and gas pipeline out of the water. Let’s build the #GreatLakesTunnel.,PA,,,
474,id1236117343393289,Energy innovation and economic growth thrive under free-market principles. Join today. Protect oil and gas development!,CA,,,
475,id901235043731783,"We can all agree we need strong climate solutions—and with natural gas as a dominant energy source, U.S. carbon emissions are the lowest in a generation.",GC,,,
476,id261960955073452,#Natgas serves as a reliable #energy source for more than half of Americans in their homes and millions more at places of business.,PA,,,
477,id496021644447720,"Central Valley oil & gas creates 30,000 good-paying local jobs. Don't let Sacramento shut down local production.",CB,,,
478,id615926639330342,Energy production creates Oklahoma jobs and a stronger economy. Stay up to date with all things energy by signing up below.,CA,CB,,
479,id2768860596730221,Mariner East supports PA labor unions by working with skilled union craftsmen & women.,CB,,,
480,id1012611145833121,Don’t miss your registration deadline for your county. Cast you vote for energy. Visit https://www.voteforjobsnm.org for voting information for all 33 New Mexico counties.,,,,
481,id1209221789274198,Natural gas is key to building the bridge to an all-renewable future through hybrid renewable systems that combine weather-dependent energy forms with a natural gas backstop. Learn more:,GC,,,
482,id2977678762293745,"We are committed to being good community members along our route. Through our Good Neighbor Grant program, we provide funds to local tax-exempt organizations who support community programs, educational initiatives or environmental projects.",CA,,,
483,id327792575094720,"Why advocate for carbon pricing? Because it’s good for the people of Illinois, good for business, and good for the planet.",GA,,,
484,id3515502558539014,The Marcus Hook Industrial Complex is fueling Delco's economic prosperity.,CA,CB,,
485,id2950399241736829,Energy production creates Illinois jobs and a stronger economy. Stay up to date with all things energy by signing up below.,CA,CB,,
486,id188909929151649,"Fire up your propane ovens, it's 🍕 pizza time!

We deliver propane from our Marcus Hook facility to Pennsylvania energy consumers, including local restaurants who use propane pizza ovens. Local propane helps keep energy costs affordable AND this clean-burning fuel helps improve the environment. Enjoy your slice during this #nationalpizzaweek.
.
.
.
.
.
#pizzatime #pizzalovers #propane #marinereast2 #naturalgas #naturalgaspipeline #energytransfer",PA,,,
487,id549263442455441,"What does it take to reduce emissions? Tech, better processes, and smart people — like Chevron’s manager of carbon reduction. Learn how: https://bit.ly/3ePVTCq",GA,,,
488,id590205251708044,Energy development strengthens communities and the economy. Let’s keep moving forward!,CA,,,
489,id621776478471869,Support economic growth in Santa Barbara. Tell the Santa Barbara County Planning Commission to approve the SYU trucking permit and increase funding for local schools and public safety.,CA,,,
490,id943648826155285,"It heats our coffee and makes the mug. ☕ Mornings can’t start without Ohio natural gas and oil. 🌅

#EssentialOhioEnergy",PA,PB,,
491,id514144516161707,"Why are you part of OneALASKA? Share your story in the comments or by submitting it on our site and you could be featured on our page!

https://www.onealaska.com/standing-together",,,,
492,id4748693585170849,Have you decided to vote early or in person on November 3rd? Make sure you have everything you need before you head to the polls. Learn more at https://bit.ly/3lV3aU0.,,,,
493,id1435569496614971,"Fiber optic cables allow data to be transmitted across long distances, detecting any stress, vibration or abnormal temperature changes in the pipeline.",PA,,,
494,id396051894746851,"Today, more homes and businesses in the United States use #natgas than ever before, and one new customer is added every minute. The reliability and affordability of natural gas helps Americans save on energy costs and work towards our shared goal to reduce emissions. #EnergyAwarenessMonth",PA,GC,,
495,id2650381818534595,Energy Independence Comes in All Forms. Learn how wind helps rural communities at https://consumerenergyalliance.org/wind-energy-initiative/,GA,,,
496,id147194093550035,Find Georgia’s official voting guidelines for the Senate runoffs. Every vote counts. Confirm your details today!,,,,
497,id598579750962499,#Texas oil + #pipelines make America the world’s energy leader. #TexasStrong  #TexasProud,SA,,,
498,id3785228101508279,We can help find your state's official voting information. Every vote counts. Confirm details today!,,,,
499,id276002016847937,"Natural gas provides reliable, cleaner and affordable fuel to generate electricity. In fact, it’s the primary reason the U.S. has reduced carbon dioxide emissions more than any other nation since 2000.",GC,PA,SA,
500,id491430911520345,Americans have some of the lowest natural gas prices in the world. Increased infrastructure is critical to expanding affordable energy access to American families!,PA,,,
501,id375554580518312,"Voting isn’t just about choosing your elected officials, it can also be about choosing our energy future. Join us and learn more about what’s on your ballot at https://bit.ly/3lRYwWW!",,,,
502,id1573707982813293,"If you work in natural gas and oil, you know Pennsylvanian families and businesses depend on each and every person in the supply chain for access to reliable energy. Your vote is no different. Pennsylvanians and Americans alike are counting on you to cast your vote Tuesday November 3rd.",PA,,,
503,id1322962677907252,"We always have been, and always will be, committed to our core values - authenticity, safety, reliability and responsibility - as we fuel the clean energy future.",GC,PA,,
504,id2557853657868422,Increased investment in natural gas infrastructure has brought U.S. emissions to their lowest in a generation even as demand has increased. 🌎 Get the wider view:,GC,,,
505,id3166353410126711,ConocoPhillips has a deep commitment to sustainability across the globe. Because we all have a vested interest in the future. Learn More:,GA,,,
506,id1718117671679453,"The Pennsylvania Game Commission recently approved the expansion of game lands in the Commonwealth by 229 acres made possible by a donation from Energy Transfer’s wholly owned subsidiary, Regency Marcellus Gas Gathering, LLC.

Blog Post: https://energytransferfacts.com/blog/newly-donated-land-becomes-protected-habitat-in-pennsylvania/

#Conservation #Pipelines #Habitat",CA,,,
507,id305561557418903,We are thankful for the essential #natgas workers who continue to meet our #energy needs. 👍 this post to thank them.,,,,
508,id1731699993664531,"Williams Rocky Mountain Midstream is partnering renewable, solar power with natural gas, to provide your reliable energy.",GA,PA,GC,
509,id3331930386889230,"Did you become a full-time parent, teacher, and chef overnight? There’s already a lot going on right now, why add electrician to the mix? Change is beneficial but we must ensure that our energy supplies continue to be reliable, affordable, and resilient. Visit https://consumerenergyalliance.org/2020/07/after-covid-19-lock-down-pennsylvanians-need-affordable-energy-2/to learn more. #PoweringPeople",PA,,,
510,id318846065997089,It’s time to find out which of your elected officials are making your energy more expensive. #PoweringPeople,,,,
511,id813390846142957,"Americans want:
➡Energy options
➡Reliable energy 
➡Affordable energy
Learn how #natgas is meeting our priorities for our #energy needs: http://bit.ly/AGA-NaturalGas #EnergyAwarenessMonth",PA,,,
